자료생성년월,사업장명,업종,시도,사업장형태,가입자수,당월고지금액,신규취득자수,상실가입자수
2026-07,(주)미주파워텍,전동기 및 발전기 제조업,경기도,법인,30,8341600,2,1
2026-07,티에스인터내셔날코리아（주）,가죽의복 제조업,서울특별시,법인,65,21494320,1,5
2026-07,주식회사광천김,두부 및 유사 식품 제조업,충청남도,법인,138,40165300,3,2
2026-07,(주)삼화테크,그 외 자동차용 신품 부품 제조업,대구광역시,법인,148,51823440,1,3
2026-07,상록수장애인자립생활센터,BIZ_NO미존재사업장,경기도,법인,124,22216140,1,8
2026-07,(주)이인벤션,그 외 기타 상품 전문 도매업,서울특별시,법인,55,14660840,1,5
2026-07,의료법인수의료재단서청솔요양병원,요양병원,경상남도,법인,112,33509620,7,3
2026-07,지오스탭로지스(주),고용 알선업,경기도,법인,45,16255660,2,1
2026-07,（주）에이디텍,그 외 자동차용 신품 부품 제조업,경기도,법인,36,10559280,0,3
2026-07,（사）부산의료선교회세계로병원,해당없음,부산광역시,법인,117,43966960,0,1
2026-07,주식회사아이에스종합건축사사무소,건축 설계 및 관련 서비스업,부산광역시,법인,47,17175840,0,0
2026-07,（주）정원엘피,금속 문  창  셔터 및 관련제품 제조업,인천광역시,법인,31,10514900,2,1
2026-07,(주)광장오토모티브,자동차 신품 판매업,경기도,법인,82,38077120,1,0
2026-07,(주)다인리더스,경영 컨설팅업,서울특별시,법인,41,13683700,3,0
2026-07,갓파크리에이트코리아주식회사,상품 종합 도매업,부산광역시,법인,84,12844720,6,7
2026-07,（주）원플랜트,금속 문  창  셔터 및 관련제품 제조업,부산광역시,법인,33,11343620,0,1
2026-07,엠텍,분말 야금제품 제조업,인천광역시,개인,44,14102980,2,3
2026-07,주식회사 심플즈,기타 목재 가구 제조업,경기도,법인,35,10616800,1,5
2026-07,(주)아성에이치엠피,상품 종합 도매업,서울특별시,법인,224,107123260,5,3
2026-07,글로벤스주식회사,기타 반도체 소자 제조업,충청남도,법인,68,25348580,0,0
2026-07,(주)파인,컴퓨터 및 주변장치  소프트웨어 소매업,서울특별시,법인,59,16024560,0,3
2026-07,주식회사성림시스템,유선 통신장비 제조업,경상북도,법인,42,16477440,0,1
2026-07,주식회사본에스티스,화장품 및 화장용품 도매업,서울특별시,법인,44,16376800,1,5
2026-07,(주)더웰컴,여행사업,서울특별시,법인,49,17003720,4,5
2026-07,안산21세기병원,요양병원,경기도,개인,174,59241560,2,5
2026-07,(주)금강티에스,경비 및 경호 서비스업,서울특별시,법인,42,11413360,2,1
2026-07,（주）영광테크,금속 문  창  셔터 및 관련제품 제조업,대구광역시,법인,44,14341580,2,2
2026-07,순천제일대학교산학협력단,해당없음,전남광주통합특별시,법인,36,8055600,4,5
2026-07,씨앤텍(주)송탄2공장,화장품 제조업,경기도,법인,130,44972800,3,3
2026-07,주식회사 한맥전자,기타 반도체 소자 제조업,전남광주통합특별시,법인,77,26023920,3,1
2026-07,의료법인창덕의료재단필립치과의원,치과병원,경기도,법인,38,11068160,0,0
2026-07,(주)고원금속,그 외 자동차용 신품 부품 제조업,경기도,법인,48,19427680,0,0
2026-07,미래에셋컨설팅（주）서울지점,비주거용 부동산 관리업,서울특별시,법인,126,46817560,12,3
2026-07,(주)엘림디엠피,그 외 기타 분류 안된 금속 가공제품 제조업,경기도,법인,64,26426780,0,2
2026-07,이유푸드주식회사,비주거용 건물 개발 및 공급업,인천광역시,법인,70,20873540,2,1
2026-07,（주）이음푸드시스템,김치류 제조업,경기도,법인,52,17540020,1,1
2026-07,주식회사사조씨앤씨,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,서울특별시,법인,652,137862240,18,29
2026-07,위드가인주식회사,고용 알선업,서울특별시,법인,318,64115040,45,46
2026-07,늘푸른집,요양병원,경상남도,법인,35,15327080,0,1
2026-07,참샘센터,BIZ_NO미존재사업장,경상남도,법인,98,15775640,2,3
2026-07,주식회사맑은동해,육류 가공식품 도매업,강원특별자치도,법인,30,11907680,0,0
2026-07,(주)미소아이티,응용 소프트웨어 개발 및 공급업,서울특별시,법인,51,18620740,0,2
2026-07,구립송파노인요양센터,BIZ_NO미존재사업장,서울특별시,법인,49,12958320,1,0
2026-07,(주)우성케미칼제2공장,폴리스티렌 발포 성형제품 제조업,경상북도,법인,37,16232340,1,0
2026-07,(재)한국의료기기기술원,기타 기술 시험  검사 및 분석업,경기도,법인,40,10001520,1,1
2026-07,성민종합사회복지관,BIZ_NO미존재사업장,서울특별시,법인,44,9680000,5,1
2026-07,한마음노인복지센터,개인간병인,인천광역시,개인,130,19714420,3,4
2026-07,(주)이랑씨에스,비주거용 부동산 관리업,서울특별시,법인,37,10852380,1,0
2026-07,그랜드모터스,자동차 전문 수리업,충청남도,개인,31,12540920,2,1
2026-07,（주）S-Tech,운송장비용 조명장치 제조업,대구광역시,법인,39,17516720,0,2
2026-07,풍양중학교(직장),BIZ_NO미존재사업장,경기도,법인,32,12314720,0,1
2026-07,애터미 주식회사,화장품 및 화장용품 도매업,충청남도,법인,196,118470640,3,2
2026-07,화성시육아종합지원센터,애완 동물 장묘 및 보호 서비스업,경기도,법인,48,13409840,0,3
2026-07,주식회사코인어스,컴퓨터 시스템 통합 자문 및 구축 서비스업,서울특별시,법인,42,13316140,3,1
2026-07,참병원,요양병원,전북특별자치도,개인,44,14737880,2,0
2026-07,인천항공동물류주식회사,일반 창고업,인천광역시,법인,37,11613300,1,0
2026-07,(주)에스피씨아이,치약  비누 및 기타 세제 제조업,경상북도,법인,46,19060260,0,1
2026-07,주식회사이지테크,제조 / 기타가정용기기,경기도,법인,42,13874600,1,0
2026-07,씨지앤율촌전력 주식회사,태양력 발전업,전남광주통합특별시,법인,82,47792420,1,0
2026-07,주식회사 삼성비지니스솔루션,컴퓨터 및 주변장치  소프트웨어 도매업,경기도,법인,42,12464560,1,0
2026-07,미디어프린팅넷（주）,스크린 인쇄업,경상남도,법인,47,22340920,2,0
2026-07,주식회사 신우금속,금속 문  창  셔터 및 관련제품 제조업,경기도,법인,60,16749280,2,0
2026-07,전북특별자치도 남원노인요양병원,요양병원,전북특별자치도,법인,66,16726120,2,5
2026-07,주식회사트렉시,그 외 기타 생활용품 도매업,서울특별시,법인,46,15842980,2,2
2026-07,(주)피제이디자인,도배  실내 장식 및 내장 목공사업,서울특별시,법인,44,16634760,2,0
2026-07,신송식품（주）천안공장,장류 제조업,충청남도,법인,56,23691920,1,1
2026-07,(주)에이텍솔루션,기타 반도체 소자 제조업,경기도,법인,148,56616940,10,4
2026-07,(주)진성물류,화물 포장  검수 및 계량 서비스업,대구광역시,법인,91,18400340,2,0
2026-07,주식회사다굼,건축물 일반 청소업,경기도,법인,33,5596480,2,4
2026-07,주식회사 성호금속경주2공장,그 외 기타 1차 철강 제조업,경상북도,법인,62,28115880,1,1
2026-07,신송식품（주）,장류 제조업,서울특별시,법인,42,15642120,3,1
2026-07,（주）신우문화,해당없음,경기도,법인,35,10756280,1,0
2026-07,주식회사 이디엠글로벌캠퍼스,일반 교과학원,서울특별시,법인,30,8483860,1,1
2026-07,(주)예진이엔씨,시설물 유지관리 공사업,대구광역시,법인,53,16623460,2,5
2026-07,(주)진솔루션,기타 반도체 소자 제조업,경기도,법인,71,28416580,3,1
2026-07,(주)워피온,액체 여과기 제조업,인천광역시,법인,55,16761400,4,1
2026-07,코아솔주식회사,기타 엔지니어링 서비스업,경기도,법인,171,73316340,2,1
2026-07,포천장애인자립생활센터,BIZ_NO미존재사업장,경기도,개인,147,27685360,3,3
2026-07,프라임에셋(주),보험 대리 및 중개업,서울특별시,법인,118,53056520,3,4
2026-07,농업회사법인정다운주식회사,김치류 제조업,경기도,법인,62,15470140,2,3
2026-07,중증장애인독립생활연대 활동보조파견사업,BIZ_NO미존재사업장,서울특별시,법인,125,22563580,3,0
2026-07,（주）무궁화신탁,기타 금융 투자업,서울특별시,법인,204,96253740,8,12
2026-07,주식회사 스마트카라,가전제품 및 부품 도매업,서울특별시,법인,59,19577320,3,9
2026-07,(주)에이치엘테크,스크린 인쇄업,경상남도,법인,110,38442960,4,2
2026-07,대동대학교,해당없음,부산광역시,법인,57,8761780,1,0
2026-07,주식회사애플트리,기타 반도체 소자 제조업,경기도,법인,32,12696120,0,1
2026-07,화성에이앤티（주）,그 외 자동차용 신품 부품 제조업,대구광역시,법인,37,13552300,0,0
2026-07,주）영테크팩,산업용 냉장 및 냉동장비 제조업,경기도,법인,44,17464280,0,1
2026-07,재단법인 대구문화예술진흥원,해당없음,대구광역시,법인,190,76353860,4,4
2026-07,(주)이에스통신,배관 및 냉ㆍ난방 공사업,경기도,법인,34,9656480,0,0
2026-07,빌리브세웅병원,일반의원,부산광역시,개인,319,102905640,27,12
2026-07,미가방 유한회사,과자류 및 코코아 제품 제조업,강원특별자치도,법인,96,29578860,1,2
2026-07,(주)엠에스홀딩스,슈퍼마켓,강원특별자치도,법인,64,17141440,2,4
2026-07,주식회사 유니포스트,광고 대행업,서울특별시,법인,135,52924620,0,0
2026-07,동대문구육아종합지원센터,BIZ_NO미존재사업장,서울특별시,개인,54,13309580,4,2
2026-07,（주）천지일보,잡지 및 정기 간행물 발행업,서울특별시,법인,30,8351740,0,0
2026-07,(주)에이블커피그룹,스포츠 및 레크리에이션 용품 임대업,서울특별시,법인,75,18994420,2,2
2026-07,주식회사킴,기어 및 동력전달장치 제조업,경상남도,법인,114,48015620,2,2
2026-07,법무법인(유한) 에이펙스,변호사업,서울특별시,법인,50,20472140,0,1
2026-07,욱일산업(주),해당없음,경상북도,법인,39,13240720,1,2
2026-07,(의)고산의료재단칠곡군립노인요양병원,요양병원,경상북도,법인,34,9223040,0,1
2026-07,홀트보호작업장,그 외 기타 분류 안된 사업 지원 서비스업(기타임가공,경기도,법인,37,7850560,0,0
2026-07,(주)오디에이테크놀로지,기타 반도체 소자 제조업,인천광역시,법인,50,16958700,0,0
2026-07,더케이예다함(주),장례식장 및 장의관련 서비스업,서울특별시,법인,129,63785020,0,0
2026-07,(주)씨어스,유선 통신장비 제조업,경기도,법인,173,74645260,7,2
2026-07,(의)상원의료재단강북힘찬병원,요양병원,서울특별시,법인,174,60289540,3,2
2026-07,실란트로주식회사,상품 종합 도매업,서울특별시,법인,31,12371580,3,3
2026-07,TheClassic500,노인 양로 복지시설 운영업,서울특별시,법인,149,52652260,0,3
2026-07,（주）앤다스,응용 소프트웨어 개발 및 공급업,서울특별시,법인,30,11546740,0,0
2026-07,주식회사에스에프이,기타 반도체 소자 제조업,충청남도,법인,53,22837820,0,3
2026-07,주식회사광원,기타 섬유  의복 및 가죽 가공기계 제조업,전남광주통합특별시,법인,35,11200700,0,0
2026-07,(사)달구벌복지회달구벌재가노인돌봄센터,BIZ_NO미존재사업장,대구광역시,법인,52,7730080,1,0
2026-07,하늘향노인복지센터,개인간병인,전북특별자치도,법인,40,7098400,1,1
2026-07,밝은눈안과병원,일반의원,부산광역시,개인,109,39030800,1,3
2026-07,주식회사코아전기,전기용 기계ㆍ장비 및 관련 기자재 도매업,경기도,법인,37,14314040,2,1
2026-07,(주)아시아,금속선 가공제품 제조업,전북특별자치도,법인,112,43654200,0,0
2026-07,주식회사카멜,컴퓨터 제조업,서울특별시,법인,30,9917900,1,2
2026-07,주식회사세븐컴퍼니,남녀용 겉옷 및 셔츠 도매업,경기도,법인,69,15062920,0,0
2026-07,(주)산바다스포츠,상품 종합 도매업,서울특별시,법인,34,12689540,0,1
2026-07,(주)이코니구미2공장,산업용 냉장 및 냉동장비 제조업,경상북도,법인,42,16896120,2,1
2026-07,더와이즈치과병원,치과병원,서울특별시,개인,82,27729000,1,0
2026-07,(주)케이시스,배관 및 냉ㆍ난방 공사업,부산광역시,법인,76,24751440,6,2
2026-07,창영정밀(주),주형 및 금형 제조업,대구광역시,법인,37,14040640,1,0
2026-07,재단법인 인제군문화재단,볼링장 운영업,강원특별자치도,법인,45,15700800,0,1
2026-07,농업회사법인주식회사다솔,기타 가금류 및 조류 사육업,전남광주통합특별시,법인,152,47165140,3,6
2026-07,주식회사케이티에스잡,고용 알선업,서울특별시,법인,36,8558000,1,1
2026-07,거창인애노인통합지원센터,BIZ_NO미존재사업장,경상남도,법인,48,8879240,2,1
2026-07,(주)가든파이브라이프,비주거용 부동산 관리업,서울특별시,법인,40,14922940,0,0
2026-07,（주）팔공S．F,신선  냉동 및 기타 수산물 도매업,대구광역시,법인,30,7368980,1,3
2026-07,（주）피엔알엠,건축물 일반 청소업,경상북도,법인,42,15340400,0,0
2026-07,북부무한돌봄행복나눔센터,해당없음,경기도,법인,31,6335400,0,0
2026-07,코끼리휴병원,일반의원,전남광주통합특별시,개인,36,10891740,0,0
2026-07,주식회사씨앤에이시스템,기타 반도체 소자 제조업,경기도,법인,38,11919160,1,1
2026-07,(주)신덕팜,의약품 도매업,경기도,법인,78,23989760,2,5
2026-07,（주）대한엔지니어링,미장  타일 및 방수 공사업,울산광역시,법인,38,15096960,4,3
2026-07,에덴재가노인돌봄센터,개인간병인,대구광역시,법인,43,6543780,0,0
2026-07,햇살요양병원,요양병원,서울특별시,개인,92,28798040,3,3
2026-07,주식회사 제이디솔루션,응용 소프트웨어 개발 및 공급업,서울특별시,법인,31,13617740,1,1
2026-07,주식회사마켓비,전자상거래 소매업,경기도,법인,39,12332240,0,5
2026-07,부산광역시 유아교육진흥원,BIZ_NO미존재사업장,부산광역시,법인,38,8508940,0,1
2026-07,신영,포장용 플라스틱 성형용기 제조업,경기도,개인,36,9527300,0,2
2026-07,주식회사헥토미디어,데이터베이스 및 온라인 정보 제공업,서울특별시,법인,42,19599260,0,15
2026-07,(주)금성이앤씨,1차 금속제품 도매업,전남광주통합특별시,법인,30,13435280,0,0
2026-07,덕산네오룩스 주식회사,산업용 가스 제조업,충청남도,법인,326,154324980,2,5
2026-07,(주)휴먼정보,컴퓨터 및 주변 기기 수리업,대전광역시,법인,58,18247500,0,0
2026-07,대전청사새롬어린이집,BIZ_NO미존재사업장,대전광역시,법인,46,11059240,0,1
2026-07,(주)에이치에스코프레이션,기타 반도체 소자 제조업,경상남도,법인,31,9375680,0,0
2026-07,주식회사오션스위츠,주거용 건물 개발 및 공급업,제주특별자치도,법인,73,21905340,4,2
2026-07,(주)폴렉스존,그 외 기타 분류 안된 사업 지원 서비스업,서울특별시,법인,296,82973520,14,19
2026-07,톰포드리테일코리아（유）,셔츠 및 블라우스 소매업,서울특별시,법인,64,24129540,2,2
2026-07,에이치케이테크주식회사,기타 반도체 소자 제조업,경기도,법인,30,13074800,1,1
2026-07,(주)케이아이비,포장용 플라스틱 성형용기 제조업,대구광역시,법인,40,16264460,2,0
2026-07,신풍제약(주),완제 의약품 제조업,경기도,법인,594,270752560,7,7
2026-07,주식회사경기버스,시내버스 운송업 / 시외버스 운송업,경기도,법인,266,120368560,5,4
2026-07,(주)무궁화,치약  비누 및 기타 세제 제조업,경기도,법인,85,27171600,1,4
2026-07,삼양라운드스퀘어 주식회사,기타 과실ㆍ채소 가공 및 저장 처리업,서울특별시,법인,71,39579020,3,2
2026-07,우진공업(주),그 외 자동차용 신품 부품 제조업,경기도,법인,124,66831960,0,0
2026-07,동미전기공업주식회사,전동기 및 발전기 제조업,경기도,법인,45,21618940,0,0
2026-07,유신정밀공업주식회사,그 외 자동차용 신품 부품 제조업,인천광역시,법인,428,201889880,10,7
2026-07,우신버스(주),시내버스 운송업,서울특별시,법인,187,95696120,0,4
2026-07,제일바이오(주),의료용품 및 기타 의약 관련제품 제조업,경기도,법인,40,15915340,0,1
2026-07,주식회사대흥쿨러,산업용 냉장 및 냉동장비 제조업,경기도,법인,33,13506920,3,1
2026-07,(주)디 지 아이,사무용 기계 및 장비 제조업,경기도,법인,64,30519640,0,1
2026-07,(주)대길통상,금속선 가공제품 제조업,경기도,법인,60,20738260,3,3
2026-07,수성웹툰 주식회사,해당없음,인천광역시,법인,54,18319680,0,6
2026-07,타이코에이엠피 주식회사,배전반 및 전기 자동제어반 제조업,경상북도,법인,1289,598781380,36,20
2026-07,(주)서울제약,완제 의약품 제조업,충청북도,법인,118,45347340,5,5
2026-07,(주)두원정공,그 외 자동차용 신품 부품 제조업,경기도,법인,85,29715880,0,2
2026-07,백석농업협동조합,그 외 기타 분류 안된 사업 지원 서비스업,경기도,법인,80,34934960,3,0
2026-07,안양시장애인보호작업장,제과점업,경기도,법인,49,10775240,0,0
2026-07,(재)금산인삼약초산업진흥원,BIZ_NO미존재사업장,충청남도,법인,35,11484620,0,0
2026-07,（주）영원무역,남녀용 겉옷 및 셔츠 도매업,서울특별시,법인,326,159939660,7,4
2026-07,（주）동원약품원주지점,의약품 도매업,강원특별자치도,법인,42,12651680,0,0
2026-07,목포신항만운영（주）,외항 화물 운송업,전남광주통합특별시,법인,45,24318580,1,0
2026-07,주식회사신광식품,해당없음,경상남도,법인,70,21661540,0,1
2026-07,한국세라믹기술원,기타 인문 및 사회과학 연구개발업,경상남도,법인,320,137446440,2,12
2026-07,주식회사월드트렌드,안경 및 안경렌즈 제조업,경상북도,법인,39,11063720,1,0
2026-07,주식회사 뉴지니,데이터베이스 및 온라인 정보 제공업,경기도,법인,46,14908720,5,2
2026-07,파워젠주식회사,기타 반도체 소자 제조업,경상남도,법인,72,18400660,6,1
2026-07,（주）호창MF,윤활유 및 그리스 제조업,부산광역시,법인,42,13359980,6,0
2026-07,（주）미래하이테크,산업 처리공정 제어장비 제조업,부산광역시,법인,46,18809180,1,2
2026-07,(주)시루정보,응용 소프트웨어 개발 및 공급업,서울특별시,법인,62,27771480,0,0
2026-07,과천청사청초롬어린이집,BIZ_NO미존재사업장,경기도,개인,52,12514500,0,0
2026-07,사단법인 사하구장애인협회,BIZ_NO미존재사업장,부산광역시,법인,43,8272920,1,2
2026-07,주식회사 바텍엠시스,의료 기기 도매업,경기도,법인,129,56438440,2,3
2026-07,주식회사로맥스,택배업,경기도,법인,75,16243360,6,0
2026-07,주식회사프로그레스미디어,광고 대행업,서울특별시,법인,169,45441720,6,11
2026-07,장흥농업협동조합,국내은행,경기도,법인,53,24331940,2,0
2026-07,남면농업협동조합,국내은행,경기도,법인,44,21565620,0,0
2026-07,화도농업협동조합,신용조합,경기도,법인,84,43042740,0,1
2026-07,수동농업협동조합,국내은행,경기도,법인,36,18961760,0,2
2026-07,조암농업협동조합,국내은행,경기도,법인,96,47960980,2,0
2026-07,마도농업협동조합,국내은행,경기도,법인,38,17104840,1,1
2026-07,수원농업협동조합,국내은행,경기도,법인,285,156349920,2,5
2026-07,안양농협,기타 금융 투자업,경기도,법인,154,85629740,4,1
2026-07,광명농업협동조합,국내은행,경기도,법인,122,65655380,3,1
2026-07,안산농업협동조합,그 외 기타 여신 금융업,경기도,법인,150,81948500,0,0
2026-07,금촌농업협동조합,국내은행,경기도,법인,62,34388620,0,0
2026-07,조리농업협동조합,국내은행,경기도,법인,38,20325320,0,0
2026-07,북파주농업협동조합,국내은행,경기도,법인,115,51929100,2,0
2026-07,파주농업협동조합,국내은행,경기도,법인,51,26347840,0,0
2026-07,원당농업협동조합,국내은행,경기도,법인,106,57438640,0,0
2026-07,도척농업협동조합,기타 금융 투자업,경기도,법인,37,19377460,0,0
2026-07,곤지암농업협동조합,신용조합,경기도,법인,71,34437860,0,0
2026-07,전곡농협,국내은행,경기도,법인,125,49881320,6,0
2026-07,임진농업협동조합,국내은행,경기도,법인,56,21420280,20,1
2026-07,가산농업협동조합,국내은행,경기도,법인,101,45656160,1,0
2026-07,소흘농업협동조합,국내은행,경기도,법인,121,61374340,0,1
2026-07,양평농업협동조합,국내은행,경기도,법인,226,94170560,6,7
2026-07,호법농업협동조합,국내은행,경기도,법인,38,19352720,0,1
2026-07,마장농업협동조합,국내은행,경기도,법인,46,23698420,0,0
2026-07,대월농업협동조합,국내은행,경기도,법인,46,26064580,0,0
2026-07,모가농업협동조합,신용조합,경기도,법인,41,22454860,0,0
2026-07,설성농업협동조합,신용조합,경기도,법인,34,18148800,0,0
2026-07,용인농업협동조합,기타 금융 투자업,경기도,법인,143,74113180,0,0
2026-07,이동농업협동조합,신용조합,경기도,법인,51,25711880,2,0
2026-07,백암농업협동조합,국내은행,경기도,법인,49,26476360,0,0
2026-07,계양농업협동조합,국내은행,인천광역시,법인,84,44848920,3,2
2026-07,강화농업협동조합,국내은행,인천광역시,법인,96,46863240,1,1
2026-07,희성촉매 주식회사,그 외 자동차용 신품 부품 제조업,경기도,법인,575,320060260,3,2
2026-07,삼성물산 (주) 안양컨트리클럽,골프장 운영업,경기도,법인,157,35879640,16,10
2026-07,신우개발(주),건설장비 운영업,경기도,법인,236,121288880,15,8
2026-07,진로발효(주),주정 제조업,경기도,법인,54,27360660,0,0
2026-07,한국해양과학기술원,기타 엔지니어링 서비스업,부산광역시,법인,912,395440120,11,29
2026-07,(주)유한화학,완제 의약품 제조업,경기도,법인,433,237864220,3,4
2026-07,에스케이하이닉스 주식회사,컴퓨터 제조업,경기도,법인,36777,22333343700,1340,67
2026-07,(주)효성안양공장,합성섬유 제조업,경기도,법인,72,39743300,1,1
2026-07,사조동아원 주식회사,곡물 제분업,서울특별시,법인,75,31756640,0,3
2026-07,서일(주),합성수지 및 기타 플라스틱 물질 제조업,경기도,법인,202,68703940,4,6
2026-07,김포파주인삼 농업협동조합,기타 금융 투자업,경기도,법인,85,30700880,3,1
2026-07,신우산업(주),플라스틱 선  봉  관 및 호스 제조업,경기도,법인,56,17397920,1,3
2026-07,남양넥스모(주),그 외 자동차용 신품 부품 제조업,경기도,법인,832,448121160,4,3
2026-07,광진기계(주),그 외 자동차용 신품 부품 제조업,충청남도,법인,177,93386520,1,1
2026-07,대륙전선(주),기타 절연선 및 케이블 제조업,경상북도,법인,31,14518500,0,0
2026-07,이피에스코리아(주),폴리스티렌 발포 성형제품 제조업,경기도,법인,57,21040440,1,1
2026-07,태광뉴텍(주),합성수지 및 기타 플라스틱 물질 제조업,충청북도,법인,58,22535580,3,3
2026-07,에스앤에스밸브(주),유압 기기 제조업,경상남도,법인,143,64547320,2,2
2026-07,동양정밀가스켓(주),그 외 자동차용 신품 부품 제조업,경기도,법인,40,12927860,0,0
2026-07,주식회사 태동씨앤에스,치약  비누 및 기타 세제 제조업,경기도,법인,45,15432440,0,1
2026-07,신양금속공업(주),알루미늄 압연  압출 및 연신제품 제조업,경기도,법인,114,47822120,2,3
2026-07,슝크카본테크놀로지(유),해당없음,경기도,법인,148,65624060,2,4
2026-07,(주)지앤피,알루미늄 압연  압출 및 연신제품 제조업,충청북도,법인,192,100620800,1,0
2026-07,대원산업주식회사,그 외 자동차용 신품 부품 제조업,경기도,법인,572,349936200,13,2
2026-07,한국신문잉크(주),인쇄 잉크 및 회화용 물감 제조업,경기도,법인,35,16077100,0,0
2026-07,서도비엔아이(주),기타 식품 첨가물 제조업,경기도,법인,41,17739480,0,0
2026-07,(주)이펙스,기타 목재 가구 제조업,경기도,법인,138,52376440,6,6
2026-07,계양전기(주),동력식 수지 공구 제조업,서울특별시,법인,643,372383160,7,6
2026-07,삼성의료고무(주),합성고무 제조업,경기도,법인,57,19669920,1,0
2026-07,（주）티오피（TOP）,그 외 자동차용 신품 부품 제조업,전북특별자치도,법인,33,11567040,0,1
2026-07,코웨이(주)인천지점,제조 / 기타가정용기기,인천광역시,법인,118,58218000,3,1
2026-07,세중산업（주）,골판지 제조업,전북특별자치도,법인,37,10586040,0,0
2026-07,(주)K．M-eng（케이엠이엔지）,산업용 로봇 제조업,경상북도,법인,88,42705160,2,2
2026-07,동두천시청(일자리경제과-공공근로사업),비주거용 건물 임대업(점포  자기땅),경기도,법인,40,5513600,1,1
2026-07,국제테크（주）,톱 및 호환성 공구 제조업,경기도,법인,49,19336740,0,4
2026-07,주식회사크리에이츠（CREATZInc）,배전반 및 전기 자동제어반 제조업,경기도,법인,160,67866520,1,1
2026-07,(주)용진하이테크,고용 알선업,서울특별시,법인,154,43056540,6,5
2026-07,케이지에이에셋 주식회사,보험 대리 및 중개업,서울특별시,법인,532,139435160,20,17
2026-07,신진교통（주）,택시 운송업,부산광역시,법인,41,5509000,1,0
2026-07,안산시아동보호전문기관,해당없음,경기도,법인,30,9007680,1,0
2026-07,주식회사아이펙,주형 및 금형 제조업,서울특별시,법인,57,19497020,0,1
2026-07,새로운교회,BIZ_NO미존재사업장,서울특별시,법인,41,14317780,0,1
2026-07,（주）탑코리아서비스,건축물 일반 청소업,서울특별시,법인,42,10175880,3,2
2026-07,(주)플러스기획,문서 작성업,서울특별시,법인,31,7672540,0,2
2026-07,옹달샘,BIZ_NO미존재사업장,경기도,법인,30,11862640,1,2
2026-07,하이퍼박(주),산업용 냉장 및 냉동장비 제조업,경기도,법인,39,16100400,0,0
2026-07,(주)원더온,전세버스 운송업,서울특별시,법인,38,12391160,2,4
2026-07,(주)꼬레본,금속선 가공제품 제조업,경기도,법인,34,11003960,1,4
2026-07,포스크리에이티브파티주식회사,일반 영화 및 비디오물 제작업,부산광역시,법인,54,19692820,5,0
2026-07,（주）코리아이엔씨건축사사무소,건축 설계 및 관련 서비스업(건축사),서울특별시,법인,33,14209080,0,1
2026-07,주식회사밀본코리아,상품 종합 도매업,서울특별시,법인,51,22493920,0,0
2026-07,주식회사아카넷,해당없음,대전광역시,법인,70,25638980,0,2
2026-07,（주）포애드원,간판 및 광고물 제조업,서울특별시,법인,55,23311280,1,2
2026-07,(주)기장교통,BIZ_NO미존재사업장,부산광역시,법인,34,10071360,2,0
2026-07,삼신화학공업(주),도장 및 기타 피막 처리업,경기도,법인,197,75224400,1,3
2026-07,신일정공(주),그 외 자동차용 신품 부품 제조업,경기도,법인,40,14593860,0,0
2026-07,(주)불이합성,적층  합성 및 특수 표면처리 종이 제조업,경기도,법인,41,13020120,0,1
2026-07,한신전선(주),기타 절연선 및 케이블 제조업,경기도,법인,48,18517880,1,1
2026-07,오리콘주식회사,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,경기도,법인,32,11457140,2,1
2026-07,버슘머트리얼즈 한양기공(주),산업용 로봇 제조업,경기도,법인,236,127389960,1,3
2026-07,태일송풍기(주),동력식 수지 공구 제조업,경상남도,법인,53,23463600,0,0
2026-07,(주)코리아써키트,기타 반도체 소자 제조업,경기도,법인,1323,554831380,55,30
2026-07,선진뷰티사이언스(주),그 외 기타 분류 안된 화학제품 제조업,서울특별시,법인,89,37985220,5,4
2026-07,중원 주식회사,배전반 및 전기 자동제어반 제조업,경기도,법인,72,26714440,0,0
2026-07,(주)신흥안산공장,전기식 진단 및 요법 기기 제조업,경기도,법인,53,22810780,0,0
2026-07,군자새마을금고,해당없음,경기도,법인,37,20253380,0,1
2026-07,스탠다드인터내셔널 주식회사,해당없음,경기도,법인,118,61705880,1,2
2026-07,명화공업(주),그 외 자동차용 신품 부품 제조업,경기도,법인,129,69794960,2,1
2026-07,건일제약(주),완제 의약품 제조업,충청남도,법인,307,127879160,6,9
2026-07,(주)풍국산업,구두류 제조업,경기도,법인,85,35208740,2,3
2026-07,(의)진성,일반의원,경기도,법인,44,13796180,3,3
2026-07,(주)샤니,떡류 제조업,경기도,법인,711,317297000,10,21
2026-07,수원여객운수(주),시내버스 운송업,경기도,법인,548,242079300,17,16
2026-07,(주)경인일보,잡지 및 정기 간행물 발행업,경기도,법인,113,48973860,2,1
2026-07,블루산업개발(주),적층  합성 및 특수 표면처리 종이 제조업,경기도,법인,93,42379220,1,4
2026-07,삼미산업(주),접착제 및 젤라틴 제조업,경기도,법인,56,21596860,0,0
2026-07,신일전자주식회사,주방용 전기 기기 제조업,충청남도,법인,127,57162940,0,1
2026-07,사회복지법인경기사회봉사회,BIZ_NO미존재사업장,경기도,법인,54,9866880,2,2
2026-07,금성공사(합),택시 운송업,경기도,법인,81,15854900,4,2
